opportunity_id,account_id,opportunity_name,owner_user_id,opportunity_type,amount,currency,created_date,close_date,stage_name,is_closed,is_won,forecast_category,lead_source
O11817,A1187,Juniper Partners Inc - Renewal,U202,Renewal,30500.0,USD,2024-03-09,2024-04-16,5-Closed Won,True,True,Closed,Partner
O11444,A1080,Keystone Networks GmbH - Renewal,U223,Renewal,165700.0,USD,2025-03-09,2025-09-11,5-Closed Won,True,True,Closed,Partner
O10670,A1182,Marrow Group Co - Renewal,U203,Renewal,195400.0,USD,2025-09-21,2026-03-10,6-Closed Lost,True,False,Closed,Inbound
O11163,A1381,Dovetail Partners LLC - New Business,U211,New Business,15100.0,EUR,2024-10-15,2024-11-21,6-Closed Lost,True,False,Closed,Partner
O10572,A1040,Lattice Holdings Pte Ltd - New Business,U219,New Business,37200.0,USD,2026-01-15,2026-01-25,6-Closed Lost,True,False,Closed,Event
O12089,A1030,Cobalt Digital GmbH - New Business,U202,New Business,129700.0,USD,2025-08-03,2025-09-21,6-Closed Lost,True,False,Closed,Inbound
O10257,A1316,Pinnacle Payments PLC - Renewal,U222,Renewal,40000.0,USD,2024-03-10,2024-02-04,5-Closed Won,True,True,Closed,Partner
O12135,A1339,Northwind Payments LLC - Expansion,U217,Expansion,8988.0,GBP,2024-11-03,2024-11-12,6-Closed Lost,True,False,Closed,Outbound
O10123,A1304,Ardent Exchange GmbH - Expansion,U209,Expansion,18018.0,USD,2024-01-26,2024-06-16,5-Closed Won,True,True,Closed,Outbound
O11032,A1418,Redmond Custody GmbH - Renewal,U209,Renewal,84400.0,SGD,2024-10-28,2025-01-01,5-Closed Won,True,True,Closed,Referral
O10287,A1035,Fairlane Capital LLC - Expansion,U205,Expansion,18984.0,USD,2024-09-13,2024-11-25,6-Closed Lost,True,False,Closed,Inbound
O12466,A1276,Inlet Capital GmbH - Renewal,U211,Renewal,5400.0,EUR,2024-03-08,2024-03-17,5-Closed Won,True,True,Closed,Inbound
O12349,A1196,Pinnacle Group GmbH - Renewal,U211,Renewal,56300.0,GBP,2024-05-01,2024-07-26,5-Closed Won,True,True,Closed,Inbound
O10029,A1300,Beltway Holdings Co - New Business,U220,New Business,228200.0,USD,2024-01-28,2024-06-19,6-Closed Lost,True,False,Closed,Inbound
O10616,A1109,Meridian Exchange Inc - New Business,U215,New Business,21500.0,EUR,2024-08-19,2024-10-08,6-Closed Lost,True,False,Closed,Outbound
O11811,A1037,Cobalt Group LLC - New Business,U215,New Business,148500.0,USD,2025-12-13,2026-03-31,5-Closed Won,True,True,Closed,Outbound
O98003,A9003,Granite Financial Ltd - Renewal,U221,Renewal,51300.0,GBP,2024-02-07,2024-04-23,6-Closed Lost,True,False,Closed,Inbound
O11026,A1375,Redmond Ventures PLC - New Business,U216,New Business,323400.0,EUR,2024-05-22,2024-09-21,5-Closed Won,True,True,Closed,Partner
O10211,A1276,Inlet Capital GmbH - Expansion,U211,Expansion,10458.0,EUR,2024-07-10,2024-08-31,5-Closed Won,True,True,Closed,Partner
O11950,A1072,Keystone Exchange GmbH - Expansion,U213,Expansion,12810.0,GBP,2024-12-30,2025-02-19,5-Closed Won,True,True,Closed,Inbound
O10113,A1220,Beltway Holdings Pte Ltd - Expansion,U223,Expansion,57120.0,USD,2024-11-03,2025-02-18,6-Closed Lost,True,False,Closed,Event
O10596,A1016,Fairlane Ventures Co - Expansion,U212,Expansion,16128.0,BRL,2026-04-12,2026-07-12,1-Discovery,False,False,Best Case,Outbound
O11763,A1233,Bluewater Securities Ltd - New Business,U214,New Business,73800.0,USD,2024-12-09,2025-04-05,5-Closed Won,True,True,Closed,Outbound
O10858,A1055,Granite Securities Ltd - Expansion,U208,Expansion,17472.0,BRL,2024-08-22,2024-12-08,6-Closed Lost,True,False,Closed,Outbound
O10191,A1256,Palisade Payments Pte Ltd - New Business,U214,New Business,161700.0,BRL,2024-05-01,2024-06-21,5-Closed Won,True,True,Closed,Inbound
O12270,A1298,Inlet Systems GmbH - Expansion,U219,Expansion,46746.0,BRL,2025-08-24,2025-11-28,6-Closed Lost,True,False,Closed,Partner
O10544,A1164,Lumen Securities GmbH - New Business,U211,New Business,30600.0,USD,2025-08-25,2025-09-05,6-Closed Lost,True,False,Closed,Event
O11940,A1227,Umbra Analytics Inc - New Business,U216,New Business,37700.0,USD,2024-08-02,2024-09-05,5-Closed Won,True,True,Closed,Outbound
O12035,A1352,Ardent Group GmbH - New Business,U200,New Business,190600.0,EUR,2025-10-08,2026-02-08,6-Closed Lost,True,False,Closed,Outbound
O11319,A1255,Granite Capital PLC - Renewal,U207,Renewal,77600.0,USD,2025-08-26,2025-12-07,5-Closed Won,True,True,Closed,Referral
O12338,A1366,Cobalt Networks LLC - Renewal,U214,Renewal,55900.0,USD,2025-11-10,2026-02-06,5-Closed Won,True,True,Closed,Inbound
O12185,A1015,Vantage Payments Ltd - Renewal,U205,Renewal,34200.0,USD,2025-03-08,2025-04-16,5-Closed Won,True,True,Closed,Outbound
O11310,A1018,Dovetail Bancorp LLC - Renewal,U206,Renewal,177500.0,EUR,2025-12-16,2026-06-26,5-Closed Won,True,True,Closed,Outbound
O11080,A1207,Keystone Capital PLC - Expansion,U202,Expansion,4284.0,USD,2026-05-08,2026-06-21,5-Closed Won,True,True,Closed,Referral
O11373,A1261,Westford Payments PLC - Expansion,U214,Expansion,10332.0,USD,2024-06-06,2024-08-13,6-Closed Lost,True,False,Closed,Inbound
O10903,A1150,Stanhope Capital GmbH - Expansion,U206,Expansion,169218.0,EUR,2024-05-28,2024-10-31,5-Closed Won,True,True,Closed,Outbound
O11155,A1082,Keystone Ventures GmbH - New Business,U216,New Business,70900.0,BRL,2026-04-11,2026-05-01,5-Closed Won,True,True,Closed,Event
O10223,A1026,Gilder Ventures LLC - Expansion,U208,Expansion,11088.0,USD,2025-06-27,2025-07-25,6-Closed Lost,True,False,Closed,Outbound
O10948,A1410,Lattice Ventures Pte Ltd - Expansion,U213,Expansion,26796.0,USD,2025-06-25,2025-08-22,5-Closed Won,True,True,Closed,Inbound
O11330,A1415,Marrow Advisors GmbH - New Business,U201,New Business,52800.0,USD,2026-05-17,2026-07-05,2-Qualified,False,False,Commit,Referral
O11459,A1229,Marrow Holdings Inc - New Business,U201,New Business,74500.0,USD,2024-05-10,2024-06-30,5-Closed Won,True,True,Closed,Inbound
O12511,A1292,Inlet Group GmbH - Expansion,U205,Expansion,173628.0,GBP,2024-06-11,2024-10-22,6-Closed Lost,True,False,Closed,Outbound
O11900,A1404,Solstice Analytics Ltd - Expansion,U214,Expansion,58422.0,USD,2026-06-18,2026-09-26,1-Discovery,False,False,Pipeline,Inbound
O11778,A1377,Northwind Digital Ltd - Renewal,U210,Renewal,61300.0,USD,2025-10-26,2026-01-16,5-Closed Won,True,True,Closed,Outbound
O10907,A1201,Westford Financial Co - Renewal,U220,Renewal,15400.0,EUR,2025-02-16,2025-02-25,5-Closed Won,True,True,Closed,Partner
O98026,A9001,Bluewater Systems Ltd - Expansion,U202,Expansion,31164.0,USD,2025-09-01,2025-12-07,6-Closed Lost,True,False,Closed,Outbound
O12292,A1390,Cobalt Labs LLC - Expansion,U205,Expansion,27468.0,GBP,2024-12-26,2025-02-24,6-Closed Lost,True,False,Closed,Inbound
O10666,A1369,Stanhope Labs SA - New Business,U201,New Business,54800.0,GBP,2024-04-04,2024-07-08,6-Closed Lost,True,False,Closed,Partner
O11101,A1271,Zenith Trust SA - Renewal,U220,Renewal,20000.0,USD,2024-11-24,2025-02-11,5-Closed Won,True,True,Closed,Partner
O11454,A1153,Stanhope Labs Co - Renewal,U215,Renewal,40900.0,GBP,2024-02-21,2024-07-30,5-Closed Won,True,True,Closed,Referral
O10740,A1278,Thorne Systems Pte Ltd - Expansion,U217,Expansion,15456.0,SGD,2024-08-22,2024-11-22,5-Closed Won,True,True,Closed,Inbound
O10420,A1264,Lattice Labs Co - New Business,U220,New Business,270400.0,EUR,2025-10-20,2026-02-09,6-Closed Lost,True,False,Closed,Event
O11318,A1019,Keystone Ventures Ltd - Renewal,U217,Renewal,17700.0,USD,2024-07-23,2024-10-03,5-Closed Won,True,True,Closed,Referral
O11776,A1205,Riverbend Custody Pte Ltd - New Business,U212,New Business,99000.0,USD,2025-03-30,2025-07-01,6-Closed Lost,True,False,Closed,Event
O10783,A1166,Kestrel Bancorp Inc - Renewal,U215,Renewal,297100.0,GBP,2026-01-12,2026-06-27,5-Closed Won,True,True,Closed,Inbound
O10696,A1371,Palisade Systems Inc - New Business,U210,New Business,73000.0,USD,2024-01-18,2024-03-17,6-Closed Lost,True,False,Closed,Event
O10909,A1352,Ardent Group GmbH - Expansion,U200,Expansion,275352.0,EUR,2026-03-31,2026-06-17,5-Closed Won,True,True,Closed,Referral
O10041,A1113,Riverbend Trust LLC - Renewal,U214,Renewal,122400.0,SGD,2024-05-21,2024-06-30,5-Closed Won,True,True,Closed,Inbound
O10097,A1038,Dovetail Digital LLC - Renewal,U209,Renewal,14900.0,USD,2024-07-31,2024-08-23,5-Closed Won,True,True,Closed,Referral
O12302,A1080,Keystone Networks GmbH - Expansion,U223,Expansion,42546.0,USD,2024-02-22,2024-09-01,5-Closed Won,True,True,Closed,Inbound
O98039,A9014,Fairlane Labs SA - Expansion,U216,Expansion,27384.0,USD,2025-04-07,2025-06-15,5-Closed Won,True,True,Closed,Inbound
O11519,A1197,Sable Group Pte Ltd - Renewal,U215,Renewal,257200.0,USD,2025-02-09,2025-07-02,6-Closed Lost,True,False,Closed,Inbound
O11664,A1216,Ironclad Ventures Pte Ltd - New Business,U208,New Business,114800.0,BRL,2024-12-31,2025-05-15,6-Closed Lost,True,False,Closed,Partner
O11918,A1016,Fairlane Ventures Co - Expansion,U212,Expansion,16632.0,BRL,2026-03-20,2026-07-21,4-Negotiation,False,False,Pipeline,Event
O12336,A1017,Orbit Group LLC - Renewal,U222,Renewal,14900.0,EUR,2025-11-25,2026-01-26,5-Closed Won,True,True,Closed,Partner
O10178,A1226,Dovetail Advisors Pte Ltd - New Business,U214,New Business,84400.0,BRL,2024-11-25,2024-12-09,6-Closed Lost,True,False,Closed,Event
O11601,A1233,Bluewater Securities Ltd - Renewal,U214,Renewal,47700.0,USD,2025-04-26,2025-05-05,6-Closed Lost,True,False,Closed,Outbound
O12050,A1337,Harrow Capital Pte Ltd - Expansion,U205,Expansion,132804.0,USD,2024-07-11,2024-10-20,5-Closed Won,True,True,Closed,Inbound
O11337,A1230,Quarry Trust LLC - Expansion,U202,Expansion,35448.0,SGD,2025-09-10,2025-12-31,5-Closed Won,True,True,Closed,Partner
O10705,A1405,Beltway Group GmbH - New Business,U205,New Business,159000.0,USD,2024-11-07,2025-05-03,6-Closed Lost,True,False,Closed,Outbound
O10506,A1178,Granite Exchange Co - Expansion,U203,Expansion,29232.0,USD,2026-01-21,2026-02-27,6-Closed Lost,True,False,Closed,Event
O11777,A1270,Beltway Bancorp Co - Renewal,U201,Renewal,326700.0,SGD,2024-08-13,2025-01-26,5-Closed Won,True,True,Closed,Outbound
O12448,A1128,Quarry Labs GmbH - Renewal,U208,Renewal,319200.0,USD,2026-05-14,2026-10-01,3-Proposal,False,False,Pipeline,Outbound
O11723,A1215,Harrow Partners Pte Ltd - Expansion,U223,Expansion,114114.0,USD,2025-05-02,2025-09-29,5-Closed Won,True,True,Closed,Partner
O11449,A1262,Eastgate Partners Ltd - New Business,U217,New Business,27900.0,USD,2025-09-07,2025-10-03,6-Closed Lost,True,False,Closed,Outbound
O12411,A1333,Ironclad Digital Co - Renewal,U203,Renewal,24000.0,USD,2025-10-27,2025-12-19,5-Closed Won,True,True,Closed,Referral
O10017,A1302,Lattice Bancorp LLC - Renewal,U220,Renewal,100500.0,EUR,2025-02-27,2025-05-18,5-Closed Won,True,True,Closed,Partner
O11660,A1417,Lumen Holdings Ltd - New Business,U208,New Business,372900.0,USD,2025-08-07,2025-12-29,6-Closed Lost,True,False,Closed,Partner
O10485,A1393,Stanhope Group Co - Expansion,U217,Expansion,11298.0,USD,2025-08-28,2025-09-22,5-Closed Won,True,True,Closed,Outbound
O10639,A1226,Dovetail Advisors Pte Ltd - Expansion,U214,Expansion,18648.0,BRL,2025-05-01,2025-07-14,6-Closed Lost,True,False,Closed,Outbound
O10058,A1383,Thorne Trust Ltd - New Business,U202,New Business,152800.0,USD,2026-06-18,2026-07-28,2-Qualified,False,False,Commit,Outbound
O98011,A9011,Eastgate Bancorp Ltd - New Business,U208,New Business,133900.0,BRL,2024-08-10,2024-11-15,6-Closed Lost,True,False,Closed,Partner
O11056,A1077,Meridian Custody SA - Renewal,U203,Renewal,74900.0,USD,2024-10-24,2025-03-09,5-Closed Won,True,True,Closed,Outbound
O10913,A1002,Caldera Trust GmbH - New Business,U202,New Business,7800.0,GBP,2026-04-15,2026-04-24,6-Closed Lost,True,False,Closed,Inbound
O11267,A1415,Marrow Advisors GmbH - New Business,U201,New Business,79100.0,USD,2025-04-07,2025-05-31,6-Closed Lost,True,False,Closed,Outbound
O10251,A1065,Quarry Payments Inc - Expansion,U210,Expansion,-9991.8,EUR,2025-03-26,2025-04-29,6-Closed Lost,True,False,Closed,Partner
O11922,A1031,Gilder Financial Co - Renewal,U203,Renewal,35000.0,GBP,2026-05-11,2026-06-12,5-Closed Won,True,True,Closed,Inbound
O11849,A1416,Umbra Bancorp GmbH - Renewal,U203,Renewal,35500.0,SGD,2025-06-20,2025-09-07,5-Closed Won,True,True,Closed,Outbound
O11290,A1094,Solstice Networks LLC - New Business,U206,New Business,241000.0,USD,2026-05-18,2026-09-10,1-Discovery,False,False,Pipeline,Outbound
O11491,A1007,Umbra Networks Inc - Renewal,U209,Renewal,21000.0,USD,2025-07-20,2025-10-19,5-Closed Won,True,True,Closed,Referral
O10813,A1367,Cobalt Payments Ltd - New Business,U223,New Business,196900.0,USD,2025-09-19,2026-03-01,6-Closed Lost,True,False,Closed,Outbound
O12346,A1375,Redmond Ventures PLC - New Business,U216,New Business,227100.0,EUR,2026-01-22,2026-05-13,6-Closed Lost,True,False,Closed,Outbound
O11254,A1217,Stanhope Digital PLC - New Business,U215,New Business,14600.0,USD,2026-03-24,2026-06-06,6-Closed Lost,True,False,Closed,Outbound
O11750,A1129,Inlet Advisors SA - New Business,U215,New Business,12700.0,USD,2026-03-27,2026-06-04,5-Closed Won,True,True,Closed,Event
O10745,A1357,Thorne Digital LLC - Renewal,U220,Renewal,108000.0,GBP,2024-06-21,2024-09-04,5-Closed Won,True,True,Closed,Inbound
O11556,A1024,Cobalt Financial Ltd - New Business,U209,New Business,344100.0,USD,2025-01-22,2025-07-13,6-Closed Lost,True,False,Closed,Partner
O10104,A1203,Harrow Partners Co - Renewal,U207,Renewal,37000.0,USD,2025-01-04,2025-03-24,5-Closed Won,True,True,Closed,Outbound
O11538,A1375,Redmond Ventures PLC - Renewal,U216,Renewal,110000.0,EUR,2024-08-19,2024-12-28,5-Closed Won,True,True,Closed,Outbound
O11822,A1294,Sable Payments SA - New Business,U208,New Business,76500.0,EUR,2025-06-03,2025-07-29,6-Closed Lost,True,False,Closed,Inbound
O12519,A1277,Zenith Networks Pte Ltd - New Business,U211,New Business,30600.0,USD,2026-02-23,2026-03-23,6-Closed Lost,True,False,Closed,Outbound
O12436,A1231,Meridian Networks Co - New Business,U210,New Business,446800.0,BRL,2024-11-08,2025-01-11,6-Closed Lost,True,False,Closed,Referral
O12543,A1231,Meridian Networks Co - Expansion,U210,Expansion,322182.0,BRL,2024-06-04,2024-09-30,5-Closed Won,True,True,Closed,Referral
O10061,A1396,Thorne Advisors Pte Ltd - Renewal,U209,Renewal,37500.0,USD,2025-05-02,2025-05-11,6-Closed Lost,True,False,Closed,Outbound
O12146,A1412,Riverbend Payments GmbH - Expansion,U214,Expansion,16884.0,EUR,2024-05-06,2024-07-26,6-Closed Lost,True,False,Closed,Inbound
O12556,A1024,Cobalt Financial Ltd - New Business,U209,New Business,171900.0,USD,2025-11-19,2026-03-05,6-Closed Lost,True,False,Closed,Outbound
O10724,A1297,Redmond Labs GmbH - New Business,U218,New Business,408100.0,USD,2024-10-07,2025-03-06,6-Closed Lost,True,False,Closed,Inbound
O11712,A1170,Fairlane Analytics Co - Renewal,U220,Renewal,314800.0,USD,2026-05-21,2026-11-10,3-Proposal,False,False,Best Case,Outbound
O10130,A1263,Halcyon Partners SA - Renewal,U219,Renewal,107100.0,USD,2024-09-17,2025-03-10,5-Closed Won,True,True,Closed,Event
O10364,A1354,Eastgate Analytics Ltd - Expansion,U207,Expansion,9366.0,SGD,2024-02-18,2024-04-10,5-Closed Won,True,True,Closed,Partner
O12101,A1200,Juniper Custody Inc - New Business,U220,New Business,11000.0,GBP,2024-07-07,2024-08-24,6-Closed Lost,True,False,Closed,Partner
O11003,A1024,Cobalt Financial Ltd - New Business,U209,New Business,132800.0,USD,2024-05-23,2024-08-16,6-Closed Lost,True,False,Closed,Partner
O12288,A1364,Lumen Group Pte Ltd - Renewal,U202,Renewal,22500.0,EUR,2025-05-06,2025-10-03,5-Closed Won,True,True,Closed,Event
O10285,A1212,Harrow Analytics LLC - Renewal,U200,Renewal,76800.0,USD,2024-12-31,2025-02-19,6-Closed Lost,True,False,Closed,Partner
O11667,A1325,Meridian Securities LLC - Renewal,U215,Renewal,388000.0,USD,2025-04-22,2025-07-10,5-Closed Won,True,True,Closed,Outbound
O11457,A1088,Lattice Labs Pte Ltd - Renewal,U223,Renewal,45600.0,EUR,2025-03-08,2025-06-23,5-Closed Won,True,True,Closed,Inbound
O98043,A9502,Gilder Financial Co - Renewal,U203,Renewal,66200.0,GBP,2025-09-01,2025-12-09,5-Closed Won,True,True,Closed,Outbound
O11695,A1036,Cobalt Partners Pte Ltd - Renewal,U214,Renewal,177600.0,EUR,2026-02-16,2026-06-20,5-Closed Won,True,True,Closed,Inbound
O10134,A1236,Marrow Custody GmbH - New Business,U211,New Business,36900.0,USD,2026-04-25,2026-05-04,6-Closed Lost,True,False,Closed,Outbound
O10082,A1312,Quarry Trust SA - Renewal,U204,Renewal,67500.0,EUR,2024-04-03,2024-07-20,5-Closed Won,True,True,Closed,Event
O10129,A1188,Stanhope Holdings Inc - New Business,U217,New Business,379000.0,USD,2024-03-07,2024-09-04,6-Closed Lost,True,False,Closed,Referral
O11588,A1035,Fairlane Capital LLC - New Business,U205,New Business,107700.0,USD,2024-09-24,2024-12-22,5-Closed Won,True,True,Closed,Event
O11263,A1233,Bluewater Securities Ltd - New Business,U214,New Business,24600.0,USD,2024-11-30,2025-02-21,6-Closed Lost,True,False,Closed,Outbound
O11398,A1355,Marrow Capital SA - New Business,U202,New Business,9800.0,USD,2024-10-25,2024-11-20,6-Closed Lost,True,False,Closed,Inbound
O11146,A1074,Vertex Systems Pte Ltd - New Business,U213,New Business,29100.0,GBP,2024-02-05,2024-05-16,5-Closed Won,True,True,Closed,Outbound
O11972,A1225,Fairlane Ventures Pte Ltd - Expansion,U203,Expansion,15246.0,USD,2025-11-16,2026-02-03,5-Closed Won,True,True,Closed,Referral
O10488,A1096,Dovetail Networks SA - Renewal,U212,Renewal,59200.0,USD,2025-02-24,2025-04-30,5-Closed Won,True,True,Closed,Outbound
O11405,A1205,Riverbend Custody Pte Ltd - New Business,U212,New Business,34700.0,USD,2025-11-16,2025-11-25,5-Closed Won,True,True,Closed,Inbound
O10434,A1234,Lattice Digital Pte Ltd - Renewal,U210,Renewal,57500.0,USD,2024-09-27,2024-12-03,5-Closed Won,True,True,Closed,Inbound
O11607,A1166,Kestrel Bancorp Inc - Renewal,U215,Renewal,85800.0,GBP,2024-11-01,2025-02-15,5-Closed Won,True,True,Closed,Outbound
O11636,A1159,Lattice Analytics Co - Expansion,U200,Expansion,45276.0,USD,2025-09-08,2026-03-27,5-Closed Won,True,True,Closed,Referral
O11139,A1319,Fairlane Securities PLC - Expansion,U201,Expansion,42252.0,USD,2024-06-22,2024-10-13,5-Closed Won,True,True,Closed,Event
O11781,A1188,Stanhope Holdings Inc - New Business,U217,New Business,409400.0,USD,2026-05-17,2026-08-09,1-Discovery,False,False,Pipeline,Inbound
O10924,A1150,Stanhope Capital GmbH - Expansion,U206,Expansion,55566.0,EUR,2024-12-12,2025-05-07,6-Closed Lost,True,False,Closed,Partner
O12216,A1000,Keystone Securities Pte Ltd - New Business,U206,New Business,93400.0,USD,2024-11-01,2024-11-20,6-Closed Lost,True,False,Closed,Outbound
O11253,A1051,Bluewater Systems Ltd - New Business,U202,New Business,71900.0,USD,2025-07-13,2025-09-28,6-Closed Lost,True,False,Closed,Inbound
O11846,A1234,Lattice Digital Pte Ltd - Expansion,U210,Expansion,38052.0,USD,2025-10-26,2025-12-12,6-Closed Lost,True,False,Closed,Outbound
O98033,A9008,Westford Labs GmbH - Renewal,U221,Renewal,336300.0,BRL,2025-01-01,2025-05-31,5-Closed Won,True,True,Closed,Referral
O11730,A1198,Westford Holdings LLC - Expansion,U217,Expansion,17640.0,USD,2026-05-19,2026-06-25,6-Closed Lost,True,False,Closed,Outbound
O12074,A1107,Keystone Bancorp Ltd - Renewal,U222,Renewal,151500.0,USD,2025-09-12,2025-11-24,6-Closed Lost,True,False,Closed,Referral
O12420,A1403,Halcyon Trust Inc - Expansion,U222,Expansion,18144.0,USD,2024-03-30,2024-06-16,5-Closed Won,True,True,Closed,Inbound
O11704,A1126,Lattice Digital Ltd - New Business,U221,New Business,105300.0,USD,2025-12-07,2026-01-12,5-Closed Won,True,True,Closed,Inbound
O11895,A1378,Fairlane Bancorp LLC - Renewal,U215,Renewal,245000.0,USD,2024-07-25,2024-12-16,5-Closed Won,True,True,Closed,Partner
O12430,A1246,Redmond Partners GmbH - New Business,U219,New Business,56400.0,EUR,2025-08-16,2025-10-21,5-Closed Won,True,True,Closed,Partner
O10460,A1317,Norsk Bancorp PLC - Expansion,U206,Expansion,119826.0,SGD,2025-11-07,2026-04-02,6-Closed Lost,True,False,Closed,Partner
O11279,A1009,Harrow Advisors SA - New Business,U213,New Business,200000.0,USD,2025-04-12,2025-08-01,6-Closed Lost,True,False,Closed,Outbound
O11344,A1343,Fairlane Group Pte Ltd - New Business,U201,New Business,0.0,USD,2025-03-26,2025-07-10,6-Closed Lost,True,False,Closed,Outbound
O11856,A1270,Beltway Bancorp Co - New Business,U201,New Business,108600.0,SGD,2024-10-09,2025-01-03,6-Closed Lost,True,False,Closed,Inbound
O10279,A1065,Quarry Payments Inc - Expansion,U210,Expansion,23058.0,EUR,2026-03-16,2026-05-09,5-Closed Won,True,True,Closed,Outbound
O10580,A1216,Ironclad Ventures Pte Ltd - Renewal,U208,Renewal,116900.0,BRL,2025-05-14,2025-10-08,5-Closed Won,True,True,Closed,Inbound
